t (d),Precipitation (cm/d),Irrigation (cm/d),ET0 (cm/d),top_BC (cm),bot_BC (cm),Contaminated_water_flux (cm/d),PFAS_mass_flux (mg/d/cm^2)
2298,0,0,0.013125942,-999999.99,-999999.99,0,0
2299,0,0,0.013022417,-999999.99,-999999.99,0,0
2300,0,0,0.014910757,-999999.99,-999999.99,0,0
2301,0,0,0.017815207,-999999.99,-999999.99,0,0
2302,0,0,0.015562717,-999999.99,-999999.99,0,0
2303,0,0,0.012802465,-999999.99,-999999.99,0,0
2304,0.292,0,0.011601188,-999999.99,-999999.99,0,0
2305,0,0,0.007772457,-999999.99,-999999.99,0,0
2306,0,0,0.017198593,-999999.99,-999999.99,0,0
2307,0,0,0.016668152,-999999.99,-999999.99,0,0
2308,0,0,0.011312059,-999999.99,-999999.99,0,0
2309,0,0,0.013867095,-999999.99,-999999.99,0,0
2310,0,0,0.007755,-999999.99,-999999.99,0,0
2311,0,0,0.013728091,-999999.99,-999999.99,0,0
2312,0,0,0.009755018,-999999.99,-999999.99,0,0
2313,0,0,0.012056119,-999999.99,-999999.99,0,0
2314,0,0,0.010882332,-999999.99,-999999.99,0,0
2315,0,0,0.005257135,-999999.99,-999999.99,0,0
2316,0,0,0.012058684,-999999.99,-999999.99,0,0
2317,0,0,0.018366095,-999999.99,-999999.99,0,0
2318,0,0,0.015184374,-999999.99,-999999.99,0,0
2319,0,0,0.015972237,-999999.99,-999999.99,0,0
2320,0,0,-0.004722989,-999999.99,-999999.99,0,0
2321,0,0,0.019621477,-999999.99,-999999.99,0,0
2322,0,0,0.004404942,-999999.99,-999999.99,0,0
2323,0,0,0.012642414,-999999.99,-999999.99,0,0
2324,0,0,0.013700694,-999999.99,-999999.99,0,0
2325,0,0,0.007230954,-999999.99,-999999.99,0,0
2326,0,0,0.016857188,-999999.99,-999999.99,0,0
2327,0,0,0.006252806,-999999.99,-999999.99,0,0
2328,0,0,0.002931739,-999999.99,-999999.99,0,0
2329,0,0,-0.006062652,-999999.99,-999999.99,0,0
2330,0,0,0.001771642,-999999.99,-999999.99,0,0
2331,0,0,0.012114347,-999999.99,-999999.99,0,0
2332,0,0,0.012172247,-999999.99,-999999.99,0,0
2333,0,0,0.007040154,-999999.99,-999999.99,0,0
2334,0,0,0.006086024,-999999.99,-999999.99,0,0
2335,0,0,0.018467072,-999999.99,-999999.99,0,0
2336,0,0,0.011233668,-999999.99,-999999.99,0,0
2337,0.19,0,0.015680896,-999999.99,-999999.99,0,0
2338,0.559,0,0.009909837,-999999.99,-999999.99,0,0
2339,0,0,0.009058741,-999999.99,-999999.99,0,0
2340,0,0,-0.000297211,-999999.99,-999999.99,0,0
2341,0,0,0.013042673,-999999.99,-999999.99,0,0
2342,0,0,0.007111374,-999999.99,-999999.99,0,0
2343,0,0,0.015624018,-999999.99,-999999.99,0,0
2344,0,0,0.006378516,-999999.99,-999999.99,0,0
2345,0,0,0.010559086,-999999.99,-999999.99,0,0
2346,0,0,0.013939203,-999999.99,-999999.99,0,0
2347,0,0,0.012174639,-999999.99,-999999.99,0,0
2348,0,0,0.010001885,-999999.99,-999999.99,0,0
2349,0,0,0.011069889,-999999.99,-999999.99,0,0
2350,0,0,0.012037193,-999999.99,-999999.99,0,0
2351,0,0,0.015914842,-999999.99,-999999.99,0,0
2352,0,0,0.016466312,-999999.99,-999999.99,0,0
2353,0,0,0.010740535,-999999.99,-999999.99,0,0
2354,0,0,0.006579855,-999999.99,-999999.99,0,0
2355,0,0,0.017067778,-999999.99,-999999.99,0,0
2356,0,0,0.008352157,-999999.99,-999999.99,0,0
2357,0,0,0.012354237,-999999.99,-999999.99,0,0
2358,0,0,0.010247187,-999999.99,-999999.99,0,0
2359,0,0,0.001413786,-999999.99,-999999.99,0,0
2360,0,0,0.016303571,-999999.99,-999999.99,0,0
2361,0,0,0.007133954,-999999.99,-999999.99,0,0
2362,0,0,0.010564783,-999999.99,-999999.99,0,0
2363,0,0,0.013291395,-999999.99,-999999.99,0,0
2364,0.05,0,0.011074176,-999999.99,-999999.99,0,0
2365,0,0,0.01196186,-999999.99,-999999.99,0,0
2366,0,0,0.020239563,-999999.99,-999999.99,0,0
2367,0,0,0.007746804,-999999.99,-999999.99,0,0
2368,0,0,0.006673929,-999999.99,-999999.99,0,0
2369,0,0,0.015821654,-999999.99,-999999.99,0,0
2370,0,0,0.010699438,-999999.99,-999999.99,0,0
2371,0,0,0.028303996,-999999.99,-999999.99,0,0
2372,0,0,0.094858212,-999999.99,-999999.99,0,0
2373,0,0,0.023899655,-999999.99,-999999.99,0,0
2374,0,0,0.004269322,-999999.99,-999999.99,0,0
2375,0,0,0.003083852,-999999.99,-999999.99,0,0
2376,0,0,0.011130336,-999999.99,-999999.99,0,0
2377,0,0,0.027526799,-999999.99,-999999.99,0,0
2378,0,0,0.015560611,-999999.99,-999999.99,0,0
2379,0,0,0.08932015,-999999.99,-999999.99,0,0
2380,0,0,0.181511775,-999999.99,-999999.99,0,0
2381,0,0,0.27932471,-999999.99,-999999.99,0,0
2382,0,0,0.251348765,-999999.99,-999999.99,0,0
2383,0,0,0.096264748,-999999.99,-999999.99,0,0
2384,0,0,0.084702177,-999999.99,-999999.99,0,0
2385,0,0,0.119458216,-999999.99,-999999.99,0,0
2386,0,0,0.078979845,-999999.99,-999999.99,0,0
2387,0,0,0.065982311,-999999.99,-999999.99,0,0
2388,0.203,0,0.080123354,-999999.99,-999999.99,0,0
2389,0,0,0.126229131,-999999.99,-999999.99,0,0
2390,0,0,0.145078722,-999999.99,-999999.99,0,0
2391,0,0,0.067579514,-999999.99,-999999.99,0,0
2392,0,0,0.119088546,-999999.99,-999999.99,0,0
2393,1.016,0,0.315961853,-999999.99,-999999.99,0,0
2394,0,0,0.187930726,-999999.99,-999999.99,0,0
2395,0.914,0,0.105261983,-999999.99,-999999.99,0,0
2396,0,0,0.259418113,-999999.99,-999999.99,0,0
2397,0,0,0.299767175,-999999.99,-999999.99,0,0
2398,0.711,0,0.260975288,-999999.99,-999999.99,0,0
2399,0,0,0.283538063,-999999.99,-999999.99,0,0
2400,0.076,0,0.178864018,-999999.99,-999999.99,0,0
2401,0.025,0,0.380185657,-999999.99,-999999.99,0,0
2402,0.051,0,0.368340503,-999999.99,-999999.99,0,0
2403,0,0,0.242020502,-999999.99,-999999.99,0,0
2404,0,0,0.348763881,-999999.99,-999999.99,0,0
2405,0.025,0,0.259941684,-999999.99,-999999.99,0,0
2406,0,0,0.324634355,-999999.99,-999999.99,0,0
2407,0,0,0.272852128,-999999.99,-999999.99,0,0
2408,0,0,0.268267347,-999999.99,-999999.99,0,0
2409,0.025,0,0.27094831,-999999.99,-999999.99,0,0
2410,0.229,0,0.281507681,-999999.99,-999999.99,0,0
2411,0.178,0,0.305260385,-999999.99,-999999.99,0,0
2412,0,0,0.253311593,-999999.99,-999999.99,0,0
2413,0,0,0.302762969,-999999.99,-999999.99,0,0
2414,1.842,0,0.313577194,-999999.99,-999999.99,0,0
2415,0,0,0.356699864,-999999.99,-999999.99,0,0
2416,1.232,0,0.353083398,-999999.99,-999999.99,0,0
2417,0,0,0.313628979,-999999.99,-999999.99,0,0
2418,0.064,0,0.247433944,-999999.99,-999999.99,0,0
2419,0.051,0,0.29359922,-999999.99,-999999.99,0,0
2420,0.33,0,0.304267865,-999999.99,-999999.99,0,0
2421,0,0,0.321141584,-999999.99,-999999.99,0,0
2422,0,0,0.311257377,-999999.99,-999999.99,0,0
2423,0,0,0.340714734,-999999.99,-999999.99,0,0
2424,0.876,0,0.367185428,-999999.99,-999999.99,0,0
2425,0.318,0,0.395489497,-999999.99,-999999.99,0,0
2426,0,0,0.291172196,-999999.99,-999999.99,0,0
2427,0,0,0.396481299,-999999.99,-999999.99,0,0
2428,0,0,0.372125912,-999999.99,-999999.99,0,0
2429,0,0,0.286921153,-999999.99,-999999.99,0,0
2430,0,0,0.235886111,-999999.99,-999999.99,0,0
2431,0,0,0.231737858,-999999.99,-999999.99,0,0
2432,0,0,0.22759439,-999999.99,-999999.99,0,0
2433,0,0,0.244760013,-999999.99,-999999.99,0,0
2434,0.025,0,0.279715631,-999999.99,-999999.99,0,0
2435,0.229,0,0.248133346,-999999.99,-999999.99,0,0
2436,0.051,0,0.229396603,-999999.99,-999999.99,0,0
2437,0,0,0.16837546,-999999.99,-999999.99,0,0
2438,0.102,0,0.166285227,-999999.99,-999999.99,0,0
2439,0,0,0.085710773,-999999.99,-999999.99,0,0
2440,0.025,0,0.134521638,-999999.99,-999999.99,0,0
2441,0,0,0.125366869,-999999.99,-999999.99,0,0
2442,0,0,0.100588658,-999999.99,-999999.99,0,0
2443,0,0,0.174824608,-999999.99,-999999.99,0,0
2444,0,0,0.322706559,-999999.99,-999999.99,0,0
2445,0,0,0.26609145,-999999.99,-999999.99,0,0
2446,0,0,0.22323135,-999999.99,-999999.99,0,0
2447,0,0,0.201186604,-999999.99,-999999.99,0,0
2448,0,0,0.23137913,-999999.99,-999999.99,0,0
2449,0,0,0.247833516,-999999.99,-999999.99,0,0
2450,0,0,0.274343308,-999999.99,-999999.99,0,0
2451,0,0,0.259499273,-999999.99,-999999.99,0,0
2452,0.051,0,0.238273531,-999999.99,-999999.99,0,0
2453,0,0,0.237846493,-999999.99,-999999.99,0,0
2454,0.495,0,0.216102446,-999999.99,-999999.99,0,0
2455,0,0,0.184910979,-999999.99,-999999.99,0,0
2456,0,0,0.208186891,-999999.99,-999999.99,0,0
2457,0,0,0.159827498,-999999.99,-999999.99,0,0
2458,0,0,0.174777308,-999999.99,-999999.99,0,0
2459,0,0,0.137350776,-999999.99,-999999.99,0,0
2460,0,0,0.141535814,-999999.99,-999999.99,0,0
2461,0,0,0.114862433,-999999.99,-999999.99,0,0
2462,0,0,0.121928746,-999999.99,-999999.99,0,0
2463,0,0,0.107768097,-999999.99,-999999.99,0,0
2464,0,0,0.103070371,-999999.99,-999999.99,0,0
2465,0,0,0.10260644,-999999.99,-999999.99,0,0
2466,0,0,0.09827648,-999999.99,-999999.99,0,0
2467,0,0,0.06774118,-999999.99,-999999.99,0,0
2468,0,0,0.089770055,-999999.99,-999999.99,0,0
2469,0,0,0.081919363,-999999.99,-999999.99,0,0
2470,0,0,0.03773311,-999999.99,-999999.99,0,0
2471,0,0,0.034755955,-999999.99,-999999.99,0,0
2472,0,0,0.05197531,-999999.99,-999999.99,0,0
2473,0,0,0.042874152,-999999.99,-999999.99,0,0
2474,0,0,0.047235403,-999999.99,-999999.99,0,0
2475,0,0,0.049680515,-999999.99,-999999.99,0,0
2476,0,0,0.04619563,-999999.99,-999999.99,0,0
2477,0,0,0.050472791,-999999.99,-999999.99,0,0
2478,0,0,0.046559091,-999999.99,-999999.99,0,0
2479,0,0,0.046384281,-999999.99,-999999.99,0,0
2480,0,0,0.037647174,-999999.99,-999999.99,0,0
2481,0,0,0.038668839,-999999.99,-999999.99,0,0
2482,0,0,0.043129366,-999999.99,-999999.99,0,0
2483,0,0,0.031609031,-999999.99,-999999.99,0,0
2484,0,0,0.038432384,-999999.99,-999999.99,0,0
2485,0,0,0.015587999,-999999.99,-999999.99,0,0
2486,0,0,0.032567714,-999999.99,-999999.99,0,0
2487,0,0,0.030690038,-999999.99,-999999.99,0,0
2488,0,0,0.017075353,-999999.99,-999999.99,0,0
2489,0,0,0.034544052,-999999.99,-999999.99,0,0
2490,0,0,0.017105281,-999999.99,-999999.99,0,0
2491,0,0,0.022058122,-999999.99,-999999.99,0,0
2492,0,0,0.022892924,-999999.99,-999999.99,0,0
2493,0,0,0.020627883,-999999.99,-999999.99,0,0
2494,0,0,0.020633292,-999999.99,-999999.99,0,0
2495,0,0,0.023972395,-999999.99,-999999.99,0,0
2496,0,0,0.022957476,-999999.99,-999999.99,0,0
2497,0,0,0.02022492,-999999.99,-999999.99,0,0
2498,0,0,0.015738107,-999999.99,-999999.99,0,0
2499,0,0,0.01362983,-999999.99,-999999.99,0,0
2500,0,0,0.142452014,-999999.99,-999999.99,0,0
2501,0,0,0.055380748,-999999.99,-999999.99,0,0
2502,0,0,0.067260377,-999999.99,-999999.99,0,0
2503,0,0,0.100393128,-999999.99,-999999.99,0,0
2504,0,0,0.040846957,-999999.99,-999999.99,0,0
2505,0,0,0.054467169,-999999.99,-999999.99,0,0
2506,0,0,0.027111912,-999999.99,-999999.99,0,0
2507,0,0,0.033919494,-999999.99,-999999.99,0,0
2508,0,0,0.075070621,-999999.99,-999999.99,0,0
2509,0,0,0.084519144,-999999.99,-999999.99,0,0
2510,0,0,0.067089832,-999999.99,-999999.99,0,0
2511,0,0,0.054425599,-999999.99,-999999.99,0,0
2512,0,0,0.044626645,-999999.99,-999999.99,0,0
2513,0,0,0.038870466,-999999.99,-999999.99,0,0
2514,0,0,0.027345586,-999999.99,-999999.99,0,0
2515,0,0,0.024178144,-999999.99,-999999.99,0,0
2516,0,0,0.031933994,-999999.99,-999999.99,0,0
2517,0,0,0.03322691,-999999.99,-999999.99,0,0
2518,0,0,0.032696779,-999999.99,-999999.99,0,0
2519,0,0,0.028687684,-999999.99,-999999.99,0,0
2520,0,0,0.078271194,-999999.99,-999999.99,0,0
2521,0,0,0.060964576,-999999.99,-999999.99,0,0
2522,0,0,0.044376153,-999999.99,-999999.99,0,0
2523,0,0,0.033877252,-999999.99,-999999.99,0,0
2524,0,0,0.031270125,-999999.99,-999999.99,0,0
2525,0,0,0.036014772,-999999.99,-999999.99,0,0
2526,0,0,0.036786747,-999999.99,-999999.99,0,0
2527,0,0,0.063115179,-999999.99,-999999.99,0,0
2528,0,0,0.034759128,-999999.99,-999999.99,0,0
2529,0,0,0.056969676,-999999.99,-999999.99,0,0
2530,0,0,0.024056629,-999999.99,-999999.99,0,0
2531,0,0,0.03140169,-999999.99,-999999.99,0,0
2532,0,0,0.028391643,-999999.99,-999999.99,0,0
2533,0,0,0.012831748,-999999.99,-999999.99,0,0
2534,0,0,0.01433943,-999999.99,-999999.99,0,0
2535,0,0,0.015743412,-999999.99,-999999.99,0,0
2536,0,0,0.013380175,-999999.99,-999999.99,0,0
2537,0.47,0,0.043142366,-999999.99,-999999.99,0,0
2538,0,0,0.064637249,-999999.99,-999999.99,0,0
2539,0,0,0.074031429,-999999.99,-999999.99,0,0
2540,0,0,0.051782327,-999999.99,-999999.99,0,0
2541,0,0,0.081799486,-999999.99,-999999.99,0,0
2542,0,0,0.049990483,-999999.99,-999999.99,0,0
2543,0,0,0.034202384,-999999.99,-999999.99,0,0
2544,0,0,0.045793552,-999999.99,-999999.99,0,0
2545,0,0,0.04811778,-999999.99,-999999.99,0,0
2546,0,0,0.046451616,-999999.99,-999999.99,0,0
2547,0,0,0.038077309,-999999.99,-999999.99,0,0
2548,0,0,0.033365799,-999999.99,-999999.99,0,0
2549,0,0,0.025526464,-999999.99,-999999.99,0,0
2550,0,0,0.035762369,-999999.99,-999999.99,0,0
2551,0,0,0.026165921,-999999.99,-999999.99,0,0
2552,0,0,0.028520068,-999999.99,-999999.99,0,0
2553,0,0,0.022309336,-999999.99,-999999.99,0,0
2554,0,0,0.027914227,-999999.99,-999999.99,0,0
2555,0,0,0.021165359,-999999.99,-999999.99,0,0
2556,0,0,0.021587718,-999999.99,-999999.99,0,0
2557,0.953,0,0.025178377,-999999.99,-999999.99,0,0
2558,0.127,0,0.027459172,-999999.99,-999999.99,0,0
2559,0.406,0,0.019903409,-999999.99,-999999.99,0,0
2560,0,0,0.022616843,-999999.99,-999999.99,0,0
2561,0,0,0.021718619,-999999.99,-999999.99,0,0
2562,0,0,0.021791748,-999999.99,-999999.99,0,0
2563,0,0,0.019345845,-999999.99,-999999.99,0,0
2564,0,0,0.015952978,-999999.99,-999999.99,0,0
2565,0,0,0.018249027,-999999.99,-999999.99,0,0
2566,0,0,0.019670904,-999999.99,-999999.99,0,0
2567,0,0,0.015626417,-999999.99,-999999.99,0,0
2568,0,0,0.014545482,-999999.99,-999999.99,0,0
2569,0,0,0.017268219,-999999.99,-999999.99,0,0
2570,0,0,0.016778081,-999999.99,-999999.99,0,0
2571,0,0,0.006917488,-999999.99,-999999.99,0,0
2572,0,0,0.069995101,-999999.99,-999999.99,0,0
2573,0,0,0.060126867,-999999.99,-999999.99,0,0
2574,0,0,0.05765759,-999999.99,-999999.99,0,0
2575,0,0,0.029389893,-999999.99,-999999.99,0,0
2576,0.292,0,0.026825303,-999999.99,-999999.99,0,0
2577,0,0,0.028503822,-999999.99,-999999.99,0,0
2578,0,0,0.02832046,-999999.99,-999999.99,0,0
2579,0,0,0.018158618,-999999.99,-999999.99,0,0
2580,0,0,0.019412211,-999999.99,-999999.99,0,0
2581,0.761,0,0.032455471,-999999.99,-999999.99,0,0
2582,0.051,0,0.027884502,-999999.99,-999999.99,0,0
2583,0,0,0.022320618,-999999.99,-999999.99,0,0
2584,0,0,0.028175211,-999999.99,-999999.99,0,0
2585,0,0,0.023890769,-999999.99,-999999.99,0,0
2586,0,0,0.023705677,-999999.99,-999999.99,0,0
2587,0,0,0.025626682,-999999.99,-999999.99,0,0
2588,0,0,0.0190117,-999999.99,-999999.99,0,0
2589,0,0,0.018384736,-999999.99,-999999.99,0,0
2590,0.343,0,0.018896992,-999999.99,-999999.99,0,0
2591,0.241,0,0.01394551,-999999.99,-999999.99,0,0
2592,0.114,0,0.018476077,-999999.99,-999999.99,0,0
2593,0,0,0.025987878,-999999.99,-999999.99,0,0
2594,0,0,0.020297493,-999999.99,-999999.99,0,0
2595,0,0,0.017938012,-999999.99,-999999.99,0,0
2596,0.229,0,0.017597358,-999999.99,-999999.99,0,0
2597,0.711,0,0.024816648,-999999.99,-999999.99,0,0
2598,0.774,0,0.021101438,-999999.99,-999999.99,0,0
2599,0,0,0.018445148,-999999.99,-999999.99,0,0
2600,0,0,0.023644305,-999999.99,-999999.99,0,0
2601,0,0,0.005947632,-999999.99,-999999.99,0,0
2602,0,0,0.028559527,-999999.99,-999999.99,0,0
2603,0.025,0,0.015476492,-999999.99,-999999.99,0,0
2604,0,0,0.033073473,-999999.99,-999999.99,0,0
2605,0.279,0,0.0831271,-999999.99,-999999.99,0,0
2606,0,0,0.046681183,-999999.99,-999999.99,0,0
2607,0,0,0.038662669,-999999.99,-999999.99,0,0
2608,0.051,0,0.034864073,-999999.99,-999999.99,0,0
2609,0,0,0.039573972,-999999.99,-999999.99,0,0
2610,0,0,0.034581214,-999999.99,-999999.99,0,0
2611,0,0,0.023111899,-999999.99,-999999.99,0,0
2612,0.025,0,0.027312656,-999999.99,-999999.99,0,0
2613,0,0,0.029086718,-999999.99,-999999.99,0,0
2614,0,0,0.025724436,-999999.99,-999999.99,0,0
2615,0,0,0.025637209,-999999.99,-999999.99,0,0
2616,0,0,0.027988374,-999999.99,-999999.99,0,0
2617,0,0,0.020326965,-999999.99,-999999.99,0,0
2618,0,0,0.017499552,-999999.99,-999999.99,0,0
2619,0.114,0,0.02038107,-999999.99,-999999.99,0,0
2620,0.025,0,0.022046681,-999999.99,-999999.99,0,0
2621,0,0,0.023259241,-999999.99,-999999.99,0,0
2622,0,0,0.023257564,-999999.99,-999999.99,0,0
2623,0,0,0.007959243,-999999.99,-999999.99,0,0
2624,0,0,0.020169673,-999999.99,-999999.99,0,0
2625,0,0,0.0166492,-999999.99,-999999.99,0,0
2626,0,0,0.018067898,-999999.99,-999999.99,0,0
2627,0,0,0.020753972,-999999.99,-999999.99,0,0
2628,0,0,0.035989806,-999999.99,-999999.99,0,0
2629,0,0,0.040199105,-999999.99,-999999.99,0,0
2630,0,0,0.041005998,-999999.99,-999999.99,0,0
2631,0,0,0.041424325,-999999.99,-999999.99,0,0
2632,0,0,0.034792981,-999999.99,-999999.99,0,0
2633,0,0,0.021264124,-999999.99,-999999.99,0,0
2634,0,0,0.073835658,-999999.99,-999999.99,0,0
2635,0,0,0.0988557,-999999.99,-999999.99,0,0
2636,0,0,0.133935981,-999999.99,-999999.99,0,0
2637,0,0,0.084952939,-999999.99,-999999.99,0,0
2638,0,0,0.066019101,-999999.99,-999999.99,0,0
2639,0,0,0.064489693,-999999.99,-999999.99,0,0
2640,0,0,0.052193704,-999999.99,-999999.99,0,0
2641,0,0,0.039127024,-999999.99,-999999.99,0,0
2642,0,0,0.035478672,-999999.99,-999999.99,0,0
2643,0,0,0.043299623,-999999.99,-999999.99,0,0
2644,0,0,0.046689748,-999999.99,-999999.99,0,0
2645,0,0,0.039108047,-999999.99,-999999.99,0,0
2646,0,0,0.044115897,-999999.99,-999999.99,0,0
2647,0,0,0.045742794,-999999.99,-999999.99,0,0
2648,0,0,0.035256778,-999999.99,-999999.99,0,0
2649,0,0,0.019891796,-999999.99,-999999.99,0,0
2650,0,0,0.030799671,-999999.99,-999999.99,0,0
2651,0,0,0.033647945,-999999.99,-999999.99,0,0
2652,0,0,0.040909682,-999999.99,-999999.99,0,0
2653,0,0,0.037916011,-999999.99,-999999.99,0,0
2654,0,0,0.029430407,-999999.99,-999999.99,0,0
2655,0,0,0.030771147,-999999.99,-999999.99,0,0
2656,0,0,0.042199494,-999999.99,-999999.99,0,0
2657,0,0,0.031921073,-999999.99,-999999.99,0,0
2658,0,0,0.039845547,-999999.99,-999999.99,0,0
2659,0,0,0.019735071,-999999.99,-999999.99,0,0
2660,0,0,0.032600991,-999999.99,-999999.99,0,0
2661,0,0,0.01737114,-999999.99,-999999.99,0,0
2662,0,0,0.025694365,-999999.99,-999999.99,0,0
2663,0,0,0.031255379,-999999.99,-999999.99,0,0
2664,0,0,0.034464838,-999999.99,-999999.99,0,0
2665,0,0,0.038081807,-999999.99,-999999.99,0,0
2666,0,0,0.032927609,-999999.99,-999999.99,0,0
2667,0,0,0.034221769,-999999.99,-999999.99,0,0
2668,0,0,0.042617257,-999999.99,-999999.99,0,0
2669,0.292,0,0.042198149,-999999.99,-999999.99,0,0
2670,0,0,0.040197656,-999999.99,-999999.99,0,0
2671,0,0,0.055717893,-999999.99,-999999.99,0,0
2672,0,0,0.025457823,-999999.99,-999999.99,0,0
2673,0,0,0.029656827,-999999.99,-999999.99,0,0
2674,0,0,0.033161193,-999999.99,-999999.99,0,0
2675,0,0,0.034942556,-999999.99,-999999.99,0,0
2676,0,0,0.029220493,-999999.99,-999999.99,0,0
2677,0,0,0.038053062,-999999.99,-999999.99,0,0
2678,0,0,0.045560354,-999999.99,-999999.99,0,0
2679,0,0,0.031297579,-999999.99,-999999.99,0,0
2680,0,0,0.039949878,-999999.99,-999999.99,0,0
2681,0,0,0.036180872,-999999.99,-999999.99,0,0
2682,0,0,0.034858663,-999999.99,-999999.99,0,0
2683,0,0,0.030328268,-999999.99,-999999.99,0,0
2684,0,0,0.025096162,-999999.99,-999999.99,0,0
2685,0,0,0.012490374,-999999.99,-999999.99,0,0
2686,0,0,0.066279695,-999999.99,-999999.99,0,0
2687,0,0,0.227104682,-999999.99,-999999.99,0,0
2688,0,0,0.142397002,-999999.99,-999999.99,0,0
2689,0,0,0.119614941,-999999.99,-999999.99,0,0
2690,0,0,0.101344598,-999999.99,-999999.99,0,0
2691,0,0,0.076269446,-999999.99,-999999.99,0,0
2692,0,0,0.085972525,-999999.99,-999999.99,0,0
2693,0,0,0.072512692,-999999.99,-999999.99,0,0
2694,0,0,0.044139338,-999999.99,-999999.99,0,0
2695,0,0,0.050518062,-999999.99,-999999.99,0,0
2696,0,0,0.044067783,-999999.99,-999999.99,0,0
2697,0,0,0.047529079,-999999.99,-999999.99,0,0
2698,0,0,0.055452677,-999999.99,-999999.99,0,0
2699,0,0,0.052260355,-999999.99,-999999.99,0,0
2700,0,0,0.046172603,-999999.99,-999999.99,0,0
2701,0,0,0.049161921,-999999.99,-999999.99,0,0
2702,0.19,0,0.041983052,-999999.99,-999999.99,0,0
2703,0.559,0,0.036305537,-999999.99,-999999.99,0,0
2704,0,0,0.041727586,-999999.99,-999999.99,0,0
2705,0,0,0.044083797,-999999.99,-999999.99,0,0
2706,0,0,0.045653671,-999999.99,-999999.99,0,0
2707,0,0,0.045124854,-999999.99,-999999.99,0,0
2708,0,0,0.035210698,-999999.99,-999999.99,0,0
2709,0,0,0.038033667,-999999.99,-999999.99,0,0
2710,0,0,0.032574509,-999999.99,-999999.99,0,0
2711,0,0,0.0287228,-999999.99,-999999.99,0,0
2712,0,0,0.039589974,-999999.99,-999999.99,0,0
2713,0,0,0.035773543,-999999.99,-999999.99,0,0
2714,0,0,0.02928939,-999999.99,-999999.99,0,0
2715,0,0,0.033381595,-999999.99,-999999.99,0,0
2716,0,0,0.037256438,-999999.99,-999999.99,0,0
2717,0,0,0.030878125,-999999.99,-999999.99,0,0
2718,0,0,0.024615468,-999999.99,-999999.99,0,0
2719,0,0,0.025537174,-999999.99,-999999.99,0,0
2720,0,0,0.036864158,-999999.99,-999999.99,0,0
2721,0,0,0.034127886,-999999.99,-999999.99,0,0
2722,0,0,0.019143892,-999999.99,-999999.99,0,0
2723,0,0,0.025380016,-999999.99,-999999.99,0,0
2724,0,0,0.01874522,-999999.99,-999999.99,0,0
2725,0,0,0.025194055,-999999.99,-999999.99,0,0
2726,0,0,0.018244439,-999999.99,-999999.99,0,0
2727,0,0,0.027089382,-999999.99,-999999.99,0,0
2728,0,0,0.02829904,-999999.99,-999999.99,0,0
2729,0.05,0,0.02397352,-999999.99,-999999.99,0,0
2730,0,0,0.0246943,-999999.99,-999999.99,0,0
2731,0,0,0.033672105,-999999.99,-999999.99,0,0
2732,0,0,0.084782305,-999999.99,-999999.99,0,0
2733,0,0,0.065130269,-999999.99,-999999.99,0,0
2734,0,0,0.08583284,-999999.99,-999999.99,0,0
2735,0,0,0.069996873,-999999.99,-999999.99,0,0
2736,0,0,0.082068868,-999999.99,-999999.99,0,0
2737,0,0,0.06513358,-999999.99,-999999.99,0,0
2738,0,0,0.021422636,-999999.99,-999999.99,0,0
2739,0,0,0.025236387,-999999.99,-999999.99,0,0
2740,0,0,0.064571167,-999999.99,-999999.99,0,0
2741,0,0,0.181053561,-999999.99,-999999.99,0,0
2742,0,0,0.2169999,-999999.99,-999999.99,0,0
2743,0,0,0.283297291,-999999.99,-999999.99,0,0
2744,0,0,0.213088945,-999999.99,-999999.99,0,0
2745,0,0,0.225562974,-999999.99,-999999.99,0,0
2746,0,0,0.296522402,-999999.99,-999999.99,0,0
2747,0,0,0.22304087,-999999.99,-999999.99,0,0
2748,0,0,0.178689208,-999999.99,-999999.99,0,0
2749,0,0,0.261227559,-999999.99,-999999.99,0,0
2750,0,0,0.207206294,-999999.99,-999999.99,0,0
2751,0,0,0.190601446,-999999.99,-999999.99,0,0
2752,0,0,0.259681862,-999999.99,-999999.99,0,0
2753,0.203,0,0.210596635,-999999.99,-999999.99,0,0
